"","ctrl1","ctrl2","ctrl3","ctrl4","RA1","RA2","RA3","RA4"
"RNA5SP492",3.000004612,0,0,0,4.999966415,0,0,0
"RNA5SP493",7.000005701,0,0,0,8.000001022,7.000009282,23.99993608,7.000019371
"RNA5SP494",0,0,0,0,2.000000428,16.00000629,10.99999815,8.999995273
"RNA5SP495",0,0,0,0,0,0,0,0
"RNA5SP496",0,0,0,0,0,0,0,0
"RNA5SP497",0,0,0,0,0,0,0,0
"RNA5SP498",16.9999693,0,0,0,0,10.99996258,0,0
"RNA5SP499",0,0,0,0,0,0,0,0
"RNA5SP50",0,0,0,0,0,0,0,0
"RNA5SP500",1.135592498,12.99999232,0,0,0,0,0,0
"RNA5SP501",0,0,0,0,0,0,0,10.00003251
"RNA5SP502",0,0,0,0,0,0,0,0
"RNA5SP503",0,0,0,0,0,0,0,0
"RNA5SP504",0,0,0,0,0,0,0,0
"RNA5SP505",0,0,0,0,0,0,0,0
"RNA5SP507",1.999999273,0,0,0,0,0,3.000003385,2.999997299
"RNA5SP508",0,0,0,0,0,0,0,0
"RNA5SP509",0,0,0,0,0,0,0,0.999997136
"RNA5SP51",0,0,0,0,0,0,0,0
"RNA5SP510",0,0,0,0,0,0,0,0
"RNA5SP511",0.999999829,0,0,0,0,0,0,0
"RNA5SP512",10.99999623,0,0,0,1.999992156,13.99997209,19.99995803,4.000001913
"RNA5SP513",0,0,0,0,0,0,0,0
"RNA5SP514",0,0,0,0,0.999998419,2.003577093,9.028384076,6.999973308
"RNA5SP515",0,0,0,0,0,0,0.999999161,0
"RNA5SP516",0,0,0,0,0,0,0,0
"RNA5SP517",0,0,0,0,0,4.276504323,6.000004373,0
"RNA5SP518",0,0,0,0,0,0,0,0
"RNA5SP519",0,0,0,0,0,0,0,0
"RNA5SP52",6.000002103,0,0,0,0,5.999992528,2.000000319,0
"RNA5SP520",0,0,0,0,0,0,0,0
"RNA5SP521",0,0,0,0,0,0,0,0
"RNA5SP522",0,0,0,0,0,0,0,0
"RNA5SP523",0,0,0,0,0,0,0,0
"RNA5SP53",48.12377226,0,0,0,4.999988393,40.24234589,17.00002286,13.43884948
"RNA5SP54",0,0,0,0,0,0,0,0
"RNA5SP55",0,0,0,0,0,1.047505908,0,0
"RNA5SP56",0,30.00009393,0,0,0,0,0,0
"RNA5SP57",0,0,0,0,0,0.99999966,0,3.000007019
"RNA5SP59",0,0,0,0,0,0,0,0
"RNA5SP60",1.000002223,0,0,0,0,0,2.999992424,0
"RNA5SP61",0,0,0,0,0,0,0,0
"RNA5SP62",0,0,0,0,0,0,0,0
"RNA5SP63",0,0,0,0,0,0,0,0
"RNA5SP64",0,0,0,0,0,0,0,0
"RNA5SP65",0,0,0,0,0,0,0,0
"RNA5SP66",0,0,0,0,0,0,0,0
"RNA5SP67",0,0,0,0,0,0,0,0
"RNA5SP68",0.999999819,0,0,2.000004524,0.999996066,0,2.999996785,0
"RNA5SP69",0.999999911,0,0,0,4.999974049,5.000026639,4.99999996,6.000036153
"RNA5SP70",0,0,0,0,0,0.999997079,1.999997646,6.000004154
"RNA5SP72",0,0,0,0,0,0,0,0
"RNA5SP73",0,0,0,0,0,0,0,0
"RNA5SP74",2.039977833,1.014326822,0,0,2.014247387,0,1.003283053,0
"RNA5SP75",0,0,0,0,0,0,0,0
"RNA5SP76",0,0,0,0,0,0,0,0
"RNA5SP77",0,0,0,0,0,0,0,0
"RNA5SP78",0,22.99997179,0,0,1.999991023,15.99999116,4.999995804,7.999993956
"RNA5SP79",0,0,0,0,0,2.000000732,0,0
"RNA5SP80",1.000001315,0,0,0,0,0,3.999997001,0
"RNA5SP82",1.000002643,0,0,0,0,8.000002184,3.999998424,1.000002126
"RNA5SP84",2.000006459,0,0,0,0,0.999999101,0,0
"RNA5SP86",0,0,0,0,0,1.000000237,0,0
"RNA5SP87",0,0,0,0,0,0,0,0
"RNA5SP88",35.00000544,0,0,0,0,16.9999901,22.99997555,30.00000733
"RNA5SP89",0,0,0,0,0,0,0,0
"RNA5SP90",0,0,0,0,0,0,1.000000681,0
"RNA5SP91",0,0,0,0,0,0.999999058,1.999997856,0
"RNA5SP92",24.00002417,0,0,0,0.999995323,3.000021333,11.00003115,1.000004076
"RNA5SP93",22.99998515,0,0,0,0,1.000003075,0.999999976,26.99994423
"RNA5SP94",0,0,0,0,0,0,0,0
"RNA5SP95",4.999999718,0,0,0,0,0,0,0
"RNA5SP96",4.000002781,0,0,0,0,5.999994608,2.000001509,0
"RNA5SP97",0,0,0,0,0,0,0,2.000001095
"RNA5SP98",0,0,0,0,0,0,0,0
"RNA5SP99",0,25.99988729,0,0,0,0,0,0
"RNASE1",10807.00698,2289.00175,2813.99881,3552.998955,2176.996165,19656.99042,11273.99916,8501.013966
"RNASE10",356.1260589,32.73294284,41.8904108,48.45081,11.12969068,81.22229249,69.23140748,125.4360497
"RNASE11",0,0,0,0,0.999998619,0,0,0
"RNASE12",0,0,0,0,0,0,0,0
"RNASE13",6.999993379,0,0.99999985,0,2.999985658,1.000000532,3.000005252,0
"RNASE2",1.000000172,0,0,3.000000878,12.00000013,102.999922,24.00002952,10.00000438
"RNASE3",0,0,0,0,2.999995055,7.999997445,0,0
"RNASE4",1112.829017,350.4265566,229.365058,301.834424,32.99986692,580.1316937,224.7198384,1175.945512
"RNASE6",52.00008933,40.00005829,74.99997048,90.99997347,9.999983516,442.000326,409.999588,10.0000084
"RNASE7",24.00000963,0,0,0,2.000002437,2.00000206,3.000001894,0
"RNASE8",29.00005544,0,0,0,5.999992988,9.999997296,2.999996578,0
"RNASE9",0,45.99995282,0,0,0,0,0,0
"RNASEH1",1121.626544,231.5117769,354.9703639,207.1634524,191.1080049,237.964701,458.0917017,1057.284849
"RNASEH1P1",0,0,0,0,0,0,0,0
"RNASEH1P2",0,0,0,0,0,0,0,0
"RNASEH2A",99.36676183,160.5903527,35.58834939,71.7402176,5.999979003,84.02294566,186.8243796,58.72686482
"RNASEH2B",3207.112764,735.2906385,575.9847793,307.6024636,1263.341408,4968.463518,7510.283996,3786.508615
"RNASEH2C",1296.589268,189.44325,255.4983182,112.7363009,73.43261825,472.6374642,427.281111,537.9707923
"RNASEH2CP1",0,0,0,0,0,0,0,0
"RNASEK",693.9468162,281.9730731,372.4978767,444.1048142,53.00967106,1506.366746,1133.645267,578.6864646
"RNASEK-C17orf49",506.3439783,6.30027181,42.2295336,0,0,224.1764457,27.6096758,263.4972636
"RNASEL",1697.012604,290.4580238,116.9886117,153.0045125,235.3901861,1362.680396,1450.389249,1220.719329
"RNASET2",5975.493809,935.3638755,634.574871,473.4293124,1210.118249,4053.721954,5703.800488,4391.891095
"RND1",177.2470738,17.89924629,23.60853801,10.16043126,4.454881138,49.40084988,103.4281016,136.8045692
"RND2",107.0434574,161.4395955,45.08166287,27.87144599,4.471565402,61.30326165,91.68129463,74.35841982
"RND3",903.0016767,778.9990829,422.9990694,267.9998577,140.9994448,1735.999801,1860.409081,2172.001278
"RNF10",2990.163421,622.4104452,813.1352808,564.7048371,399.4568786,2581.715212,1662.762937,3963.156782
"RNF103",1821.037388,380.3298986,280.4352403,212.2454929,73.57509997,2394.146181,2214.877406,2618.287938
"RNF103-CHMP3",161.6828466,0,31.32442294,0,13.1114458,42.60030064,8.019339043,67.3004439
"RNF10P1",0,0,0,0,0,0,0,0
"RNF11",1693.999571,716.9987704,819.0008393,612.9997667,528.9982745,3104.003486,2216.003424,4191.997665
"RNF111",1823.797773,166.000375,199.0001518,145.0994243,380.998263,2166.032375,2557.336616,1813.998941
"RNF112",132.0000581,141.9999968,90.99982674,32.00007773,6.999985972,2.00000263,37.0000222,24.99997704
"RNF113A",42.00002123,28.99993676,62.99992956,22.99991636,36.99976504,56.00014271,131.0002551,90.99994407
"RNF113B",33.99996667,0,5.999996345,0,12.99992645,69.00006841,47.00001751,87.99989601
"RNF114",1687.429251,343.0559149,478.3806971,313.3498876,479.7048227,1787.765603,1769.003291,1009.983094
"RNF115",2889.337886,777.4556961,896.8027935,493.339686,434.1140298,2775.859389,3017.962895,4175.136555
"RNF11P1",0,0,0,0,0,0,0,0
"RNF11P2",1.000000722,0,0,0,0,0,0,0
"RNF121",667.0835671,182.2788341,103.035482,88.03091769,96.54286812,592.2826246,494.7191176,512.5180434
"RNF122",45.00002548,46.00000845,5.999993399,19.00000639,77.99951733,160.0001495,232.0003918,49.00012434
"RNF123",1537.610129,276.454331,175.2580836,177.0000363,272.6747554,216.9791545,218.0783382,331.3142745
"RNF125",802.0649531,263.527091,357.735257,119.136161,267.9933607,1064.225147,1302.865027,1253.26894
"RNF126",548.3688553,142.0000539,106.7526211,71.99988583,22.99993111,26.06229281,7.057368121,39.09720018
"RNF126P1",14.99999078,0,1.000000161,0,0.999998536,0.999999235,0,0
"RNF128",2.000002126,0,0.999999481,0,0.999998102,0,0,0
"RNF13",2702.921907,456.0008954,478.9996223,382.9990551,1453.577437,7050.656531,5519.272573,4848.788807
"RNF130",3994.344161,705.5466673,821.0456208,562.3365023,824.2947247,6918.090562,4771.979917,4492.035543
"RNF133",26.99988534,0,0,0,8.999951337,105.0000186,71.00011845,100.9999564
"RNF135",2105.345672,271.1580408,480.2741794,302.3445618,140.9716011,898.698568,616.5244644,623.4381445
"RNF138",651.0145549,90.00023729,108.9999484,111.0000037,281.2345512,1503.948088,1891.595623,1304.82686
"RNF138P1",73.98542599,0,0,0,27.76441873,403.0512317,253.4020465,531.172931
"RNF138P2",0,13.00003437,0,0,0,0,0,0
"RNF139",1072.681671,111.0000247,155.0000562,145.9998258,218.8115924,2306.974231,1988.563132,1896.705829
"RNF14",1368.777483,170.9148514,339.5516776,305.1069969,200.2895136,1562.090621,1743.238784,1815.404565
"RNF141",934.8122944,117.6489502,212.8323891,220.2139393,465.4933927,2219.007277,3009.373719,2095.191249
"RNF144A",1482.589385,565.4724025,355.1362448,257.0022536,290.4011803,5452.657161,1326.851674,3246.950295
"RNF144B",1177.059838,194.5537303,231.4147696,163.9999728,263.9993191,1997.068926,1857.159118,1973.023637
"RNF145",3483.000395,437.0001129,503.9989763,335.000584,853.9967999,5733.998174,4992.99743,3042.003701
"RNF146",2667.998439,402.9991255,650.0007247,413.9996652,365.9989718,3007.999911,2525.003892,1936.997748
"RNF148",78.99997036,0,0,0,15.9999188,125.0000121,93.0000495,75.99997034
"RNF149",4378.88341,428.9904748,253.6511584,194.9796198,1069.816079,4854.834818,4465.747538,5636.52515
"RNF14P1",108.9999989,0,0,0,1.999989602,77.00014137,84.00003256,99.99989996
"RNF14P2",0,25.0000383,0,0,0,0,0,0
"RNF14P3",52.00003679,0,0,0,29.99976019,7.000014269,7.000004084,37.99986812
"RNF14P4",54.00005973,0,0,0,0.999994911,49.0000421,82.11867672,56.00008684
"RNF150",1090.00005,141.0000341,173.0002043,310.9999329,146.0000253,1946.996048,829.9970949,2163.005854
"RNF151",0,0,0,0,0,0,0,3.999994737
"RNF152",1074.96486,774.4112118,194.9206331,162.8872744,147.8831002,2665.095465,1468.523608,2415.692296
"RNF152P1",62.00007406,0,0,0,2.99999822,7.999995301,68.00002087,22.00004096
"RNF157",87.65352146,5.345346228,122.2862551,46.01246385,36.72438934,88.71370794,168.4653996,109.502077
"RNF165",217.2529602,7.969294882,21.1591721,11.01295875,21.53876169,94.66400199,101.0904354,150.8680799
"RNF166",1663.999403,245.9998259,212.9999918,111.9997911,88.99980364,19.00000508,72.00001412,231.9998443
"RNF167",563.0002436,222.999849,99.99990844,87.99988877,240.9989995,91.00006317,238.0002824,176.9998456
"RNF168",3518.064669,2372.406081,872.9546683,831.7751742,489.2948159,2880.00065,2484.873822,2144.12667
"RNF169",2506.546913,566.617335,485.4890728,413.2000991,1090.534381,4257.25303,4238.044934,3616.423677
"RNF17",3.999990002,68.00010315,0,0,0.999994281,2.000002394,5.000007674,2.000001814
"RNF170",928.9239575,167.0794947,167.3276251,215.7033053,306.2681728,1902.253257,1702.972209,904.3636181
"RNF175",28.99998375,50.99998846,11.00000398,6.000021548,61.9998186,134.0001461,25.00003188,550.0004019
"RNF180",376.1157969,107.0711961,122.0844526,33.02653758,70.51595804,352.739911,339.3581294,534.8993204
"RNF181",497.0004344,137.9999222,149.0002678,167.9998518,54.99991764,227.9997153,276.9999353,192.0004994
"RNF182",39.49157547,62.44905047,16.78769968,5.999992082,12.65111397,73.49932894,48.15102403,54.22368411
"RNF183",2.999992788,0,0,0,0,0,0,0
"RNF185",1254.083633,201.7368963,316.032666,204.389465,149.6797958,1181.705292,943.4996416,1384.436742
"RNF186",0,0,0,0,0,0,0,0
"RNF187",2754.442465,570.0002974,686.2554822,470.9996151,412.6408782,986.8936681,1170.668391,1561.686708
"RNF19A",2652.736099,482.0678239,426.0002983,308.0000721,704.1145023,4970.730129,8036.409582,6509.661886
"RNF19B",1083.999291,718.9992485,308.9999083,207.9998268,148.9993617,735.9981749,1010.001941,1247.999218
"RNF19BPX",0,0,0,0,0,0,0,0
"RNF19BPY",0,22.99997592,0,0,0,0,0,3.99999177
"RNF2",642.4508237,188.237571,132.0001324,141.9999448,207.1299461,1188.984071,1370.579595,569.7823669
"RNF20",2169.00199,1073.998929,664.0000977,601.9993626,348.9987231,1348.001425,1815.003028,1927.995351
"RNF207",55.27750453,87.17804625,79.96364594,46.00927708,60.66712528,97.34143763,92.98066919,146.2936574
"RNF208",43.99998105,0,4.999998463,11.00002931,2.999999953,5.999994633,0,0
"RNF212",111.8254152,52.77366385,12.00000425,0.999998543,30.413183,97.87846379,124.3275081,168.7256444
"RNF212B",24.34940481,15.9256919,1.000004241,4.999994806,5.999979728,24.64310623,0,19.98759767
"RNF213",34247.37552,3208.418542,2439.031807,2839.208667,11502.00533,33250.78752,41913.32212,30483.75068
"RNF214",584.4116305,276.6503552,180.9934536,155.3140066,46.96350863,71.90255356,304.4779114,346.5460209
"RNF215",529.1110328,128.1151574,45.0968967,76.02364359,55.43336364,208.7290465,144.8443507,271.3201369
"RNF216",4375.827994,448.2586437,335.9443927,304.5949679,574.9594148,3342.970137,3361.484389,3383.623967
"RNF217",4516.433014,433.898506,494.5738286,292.9240476,438.3337976,3087.317825,1685.018534,2604.430891
"RNF220",2622.422862,378.1610432,243.8900053,289.0977608,367.3526679,1295.897085,1128.99676,1270.880928
"RNF222",41.55430043,15.75107598,19.01120891,5.316706984,4.698816417,43.98514857,80.21537195,66.52767824
"RNF223",66.88544962,17.11112497,10.03110408,24.63309633,10.73723507,44.67298135,50.65203878,52.49851608
"RNF224",14.99998973,0,0,0,0.999996092,2.999991033,0,0
"RNF225",0,0,0,0,0,0.999999794,0,3.999997763
"RNF227",58.29154462,141.7544221,71.87734848,69.15583613,20.8266027,201.9053623,194.6616173,164.8195112
"RNF24",2578.549703,475.0206602,503.1435835,485.6930826,640.5636156,2428.73344,1592.309345,3280.940588
"RNF25",155.9999599,54.00001814,45.99994476,30.99995553,62.99976932,259.0001562,176.0002113,184.9998788
"RNF26",175.0001882,188.0000462,57.9999652,67.9999728,71.99960359,15.00000667,4.000000767,109.9998308
"RNF2P1",0,0,0,0,0,2.999997497,0,0
"RNF31",478.6346612,382.1833669,296.4415974,296.9829285,40.9998854,114.0285733,13.96868289,32.05177875
"RNF32",106.9868762,24.66872751,23.00001166,3.749169535,43.19773745,198.79303,165.3141445,243.6492462
"RNF34",900.7422264,104.0000326,159.9997635,100.9999148,177.026174,831.2247377,1182.362878,1284.259926
"RNF38",2018.997246,367.0003341,492.0003892,427.9999873,484.9990857,2600.997529,2842.999848,2694.996202
"RNF39",26.00001331,14.99999812,21.00002969,5.999994193,0,17.11665641,5.999986077,31.99999492
"RNF4",2030.702077,257.2024181,356.6124408,351.9414655,761.6719591,2569.94172,2993.78637,2015.518744
"RNF40",3807.006675,1132.603298,669.000467,589.0006395,210.9995608,1069.000189,1151.000436,1586.99877
"RNF41",746.2884576,382.086203,322.2044652,219.9160459,23.44323646,602.060333,599.4913767,602.6413936
"RNF43",24.69490555,55.82592592,8.722595073,0,18.54012725,50.96034234,27.50325386,19.54288646
"RNF44",895.0002462,250.9999788,420.0003013,265.9998601,263.9992882,355.9998053,281.0002586,53.99992739
"RNF5",77.00002365,284.9997755,171.9998561,125.9998345,1.9999926,282.9995999,140.9999376,333.0007943
"RNF5P1",0,0,0,0,0,0,0,0
"RNF6",1607.999879,125.0001339,263.0000269,151.9999774,432.9991086,2075.001584,2739.424354,2122.003078
"RNF6P1",0,0,0,0,0,0,1.000000113,0
"RNF7",565.1695016,201.8536087,295.0103532,172.0771834,142.5279953,1154.120662,552.9346441,816.1394955
"RNF7P1",1.000001051,0,0,0,0,0,0,0
"RNF8",569.3768557,168.1830747,153.1961961,99.40787218,129.4869778,843.5116473,891.9348632,685.9443094
"RNFT1",610.128705,67.4548437,50.61152026,48.60338403,117.6383242,883.7164411,954.0194333,397.3108963
"RNFT1P2",1.000000348,0,0,0,0,5.999994211,4.000003468,19.99999869
"RNFT1P3",0,0,0,0,0,0,0,0
"RNFT2",826.9434569,293.8874603,453.4579693,276.8885935,679.6726847,516.4666533,500.8253656,404.8301857
"RNGTT",1255.732835,126.9999618,197.9974462,147.6685245,317.3759693,1350.508553,2672.488504,1231.171272
"RNGTTP1",63.00004776,0,0,0,0,39.00000677,54.00001473,107.0001122
"RNH1",7018.568829,1651.683285,1337.816907,1119.634829,163.7389136,2973.874418,1815.835515,2542.064118
"RNLS",360.0001496,25.00001432,56.99995382,33.99992069,50.9999023,228.999644,353.9997538,308.9998957
"RNMT",2750.505804,573.0004517,301.0001043,314.9997473,455.998388,3109.147122,3024.304279,2406.998365
"RNPC3",2767.635895,48.99993896,130.9999995,75.89436271,295.1836452,1816.274524,2529.771695,3450.757425
"RNPEP",1474.999762,432.0000418,287.0000191,196.0002487,243.9990695,1070.997865,524.0001203,1116.99966
"RNPEPL1",2222.999693,363.0000604,540.999013,463.0001551,789.9974169,1707.999044,967.0001275,1145.999585
"RNPS1",1811.549955,431.9524078,488.0794766,373.0784382,387.0139911,913.3746492,1068.435376,1129.182438
"RNPS1P1",0,0,0,0,0,9.619944506,15.79484993,1.09194412
"RO60",2900.702617,876.8757454,739.6755194,720.9954536,809.8638034,4543.226402,5073.113312,3786.175802
"ROBO1",6209.066124,692.8309668,473.3878322,473.5761844,895.7227572,5546.39209,5328.374295,4877.925658
"ROBO2",673.7057145,223.7042759,86.00007484,68.99995712,20.22057459,275.2575179,242.7469153,470.3707261
"ROBO2P1",0,0,0,0,0,0,0,0
"ROBO3",599.0005427,101.000114,148.0001176,65.99999091,36.99990153,586.000315,252.9997904,713.9995639
"ROBO4",734.9365173,154.9859578,165.0906113,122.0939982,8.999989732,1417.401013,368.1123695,1012.933255
"ROCK1",8393.665585,1949.431583,1474.735934,1216.252535,1564.646592,10505.79432,11314.33338,9767.969964
"ROCK1P1",11.38152232,1806.003659,116.0021897,152.2450377,266.7849859,37.68822601,10.13445417,30.73006771
"ROCK2",5237.423848,1540.117629,1263.529821,1111.349039,798.4616807,7486.704491,6125.08865,6562.268215
"ROGDI",160.9999812,19.0000323,19.99999822,26.99993194,57.99976255,85.00018811,119.0001034,58.99996195
"ROM1",46.00002993,71.05474096,97.80024679,30.32405903,0,2.999997329,1.000000921,54.00006859
"ROMO1",134.999785,126.000169,284.000656,251.9994043,26.99994945,444.0001139,328.9992006,50.99996884
"ROPN1",27.71841699,11.99998297,0,0,6.99996881,13.00001448,26.08807127,19.00000782
"ROPN1B",37.28157534,43.0000577,8.0000086,0,14.99994319,21.99998726,53.91197043,18.99998658
"ROPN1L",0,0,0,0,2.000001803,0,0,43.99997374
"ROR1",1716.000304,71.00015056,247.0000389,185.9999484,146.999665,4007.995312,1005.999632,1318.999675
"ROR2",768.9997204,183.9999834,25.00000483,22.99999959,64.52823019,1045.00003,726.0002777,513.0000104
"RORA",4924.048313,1110.003344,615.6570473,803.0538319,978.5503442,9115.360674,6860.78447,8098.400802
"RORB",44.28071754,1.237190282,31.59178728,37.84479561,7.308077842,35.94867652,16.91094212,111.7247847
"RORC",66.17929015,0,0,3.999998808,19.65623253,116.9753595,141.2210015,154.0832553
"ROS1",1793.966278,16.87239482,27.28405011,8.051060031,6.521678492,57.98748707,188.5686898,58.75194558
"RP1",84.71712051,0,28.28145639,4.972710439,12.27279271,72.71046438,130.1126411,96.23492342
"RP1L1",215.6168449,44.98993445,11.00366232,14.40162288,46.45143187,286.001702,211.1555145,247.0288284
"RP2",723.494013,106.0393808,224.3356566,172.8804711,205.7551378,1844.108122,2098.795795,1127.795272
"RP9",761.0400795,104.673789,83.04815002,74.03413521,56.49037211,685.227745,1009.953602,600.00185
"RP9P",369.589685,107.552896,65.65604355,69.44955579,63.32648918,341.9567099,269.2098242,405.8335204
"RPA1",2550.235937,300.5819581,430.2313027,313.8435493,302.0647237,1241.00291,991.633797,1506.231967
"RPA2",504.0007024,265.0005086,117.9998509,145.9996011,236.9989536,336.000163,500.9994539,541.0004098
"RPA2P1",0,0,0,0,0,0,0,3.999997952
"RPA2P2",0,0,0,0,0,0,0,0
"RPA2P3",0,0,0,0,0,0,0,0
"RPA3",363.8074151,25.00004191,86.00002609,73.99999249,85.97547422,624.6264037,870.8366568,423.724972
"RPA3P1",0,0,0,0,0,3.047512448,1.01722501,28.00006881
"RPA3P2",0,0,0,0,0,0,0,0
"RPA4",294.0003487,0,4.999994336,0,18.9999182,153.0001144,1.000002329,105.0001699
"RPAIN",940.9358346,280.010461,369.63931,202.4041596,115.4422382,762.2118631,970.7725499,1038.874109
"RPAP1",981.9875091,181.9526842,176.021679,110.2249961,198.1076024,577.1709785,446.6021287,295.3868997
"RPAP2",19446.30652,4174.377487,3839.281814,1796.819537,3140.006322,18761.83525,21792.7172,19779.70117
"RPAP2P1",96.00006296,0,1.000000389,3.999987835,16.99996958,119.0000106,79.41753118,120.1145908
"RPAP3",1055.328968,150.7589764,164.6062625,102.65122,175.2487903,1264.913817,1818.747678,1044.019951
"RPE",1640.347619,178.000657,257.8947499,129.4582708,451.4649859,3144.189376,3319.818921,1775.607184
"RPE65",2.999998706,15.9999961,0,0,9.999952468,7.000021816,13.99999819,13.00001377
"RPEL1",0,0,0,0,0,9.352025866,3.123477937,0
"RPEP1",3.00000116,0,0,0,0.999998231,25.99997675,40.99998122,18.9999529
"RPEP2",0,0,0,0,1.99999914,0,1.999991786,0
"RPEP3",19.00004777,0,0,0,0,18.99997702,13.99997457,0.999999374
"RPEP4",26.0000064,0,0,0,8.99998743,17.99994432,44.00005559,39.00002294
"RPEP5",0,0,0,0,0,0,1.000001697,0
"RPEP6",0,0,0,0,0,0,0,0
"RPF1",361.8756681,127.9582803,133.0408865,69.99996943,161.7228914,291.6947805,513.68805,412.7712281
"RPF2",506.8379129,123.9596717,183.9985936,117.8361449,19.28468167,777.1395945,915.1615863,634.7570612
"RPF2P1",0,0,0,0,0,0,0,0
"RPF2P2",0,0,0,0,0,0,0,0
"RPGR",664.0723123,140.1077026,902.6129737,562.1235223,104.9632041,700.0488868,878.3392241,1840.45474
"RPGRIP1",118.2175005,37.46007258,43.52609493,9.061709374,37.365376,45.62088499,71.68735601,86.98713543
"RPGRIP1L",754.9705416,57.08310541,63.72113106,89.02591305,127.216951,1100.862041,869.5522307,645.5471072
"RPH3A",112.8455913,113.5362154,396.0654997,83.81220159,15.24901554,110.3115074,157.1505754,135.5514974
"RPH3AL",1868.043759,274.0421991,329.0551882,225.3810709,45.58022506,465.1686681,147.9908959,373.6151334
"RPIA",295.9998682,44.99990473,135.9992673,53.9998927,56.99964347,322.9999945,429.9992637,677.0003379
"RPIAP1",0,0,0,0,0,0,0,0
"RPL10",7610.618255,5283.436,11256.51351,6960.902742,8311.653294,17691.69623,17535.70932,12517.03308
"RPL10A",3187.923768,2480.002352,4539.003268,2600.001911,3022.984709,9283.982516,9705.924189,7871.923385
"RPL10AP1",73.00001432,0,0,0,0,10.00000287,46.00540575,40.00004223
"RPL10AP2",0,0,0,0,0,0,1.00034744,1.000734493
"RPL10AP3",0,0,0,0,0,0,0,0
"RPL10AP5",1.00000063,0,0,0,0,0,0,0
"RPL10AP6",19.0758864,0,0,0,1.002281602,10.01584192,8.026078927,21.06783616
"RPL10L",0,0,0,0,0,0,0,0
"RPL10P1",1.999999092,0,0,0,0,2.000002536,0,9.000010325
"RPL10P10",0,0,0,0,0,0,0,0
"RPL10P11",0,0,0,0,3.999996728,0,0,0
"RPL10P12",218.990339,0,0,4.000010777,37.00009154,269.9995122,272.0849961,172.0568838
"RPL10P13",0,0,0,0,0,0,0,0
"RPL10P14",0,0,0,0,0,0,0,0
"RPL10P15",2.00000035,0,0,0,0.999998345,0,3.60451576,0
"RPL10P16",3.279199781,0,3.162029756,0,5.261856461,6.778300733,1.163856529,1.087186512
"RPL10P17",3.000003722,0,0,0,0,0,3.999993486,0
"RPL10P18",0,0,0,0,0,0,0,0
"RPL10P19",16.68145223,0,0,0,5.999985041,20.00929894,33.09639701,2.999998641
"RPL10P2",2.000001884,0,1.000000199,0,0,0,0.999998361,0
"RPL10P3",3.001984171,0,0,0,2.000735425,2.001999948,6.045401691,6.02247727
"RPL10P4",1.009660236,0,0,0,0,0,0,0
"RPL10P5",0,0,0,0,0,7.000002264,0,0
"RPL10P6",1.079871358,0,0,0,0,2.012800662,1.004012084,0
"RPL10P7",7.999992169,0,0,0,1.999992859,1.000000727,0,17.99998571
"RPL10P8",0,0,0,0,0,0,0,0
"RPL10P9",142.9461803,0,1.016813091,0,1.021595734,0,0,140.4395267
"RPL11",5704.996771,5671.0026,6509.000294,4443.00062,5228.993264,14486.9952,15981.01003,10302.86605
"RPL11P1",18.00001931,0,0,0,0,18.99995812,53.0000444,18.99997922
"RPL11P3",140.9999715,30.00001198,13.00004488,0,3.999998645,0.999999388,123.0107588,324.1272313
"RPL11P4",0,0,0,0,0,5.000007816,12.00001434,0
"RPL11P5",0,0,0,0,0,0,0,0
"RPL12",4838.112431,3908.044325,5951.867068,2911.894169,3987.416028,12742.16831,12566.19896,8321.190617
"RPL12P1",0,0,0,0,0,0,0,0
"RPL12P10",5.000002915,0,0,0,0,0,0,17.99999716
"RPL12P11",20.00003052,0,0,0,13.99995797,70.00005273,55.00000827,14.99995698
"RPL12P12",202.5261373,0,0,0,7.010010067,156.1623246,59.46741813,83.63068518
"RPL12P13",0,0,0,0,0,0,2.000425165,0
"RPL12P14",0,0,0,0,2.000000818,0,0,0
"RPL12P15",39.02234689,0,0,0,4.999996832,0,1.000419664,7.002016563
"RPL12P16",0,0,1.295746465,0,0,0,0,21.88159326
"RPL12P17",0,0,0,0,7.01011943,0,0,0
"RPL12P18",1.000002204,0,0,0,0,0,0.999997561,0
"RPL12P19",0,0,0,0,0,0,1.000645747,0
"RPL12P2",0,0,0,0,0,0,0,0
"RPL12P20",38.99996957,0,0,0,11.00001752,115.0004634,39.99993943,34.99999084
"RPL12P21",20.99999225,0,0,0,0,10.00003308,13.99997942,24.99998604
"RPL12P22",0,0,0,0,3.999994995,4.000001724,0,0
"RPL12P23",0,0,0,0,0,0,0,0
"RPL12P24",37.99995021,0,0,0,0,5.000000113,15.99997398,48.00003914
"RPL12P25",0.999998698,0,0,0,0,0,15.9999395,15.9999515
"RPL12P26",0,0,0,0,0,0,0,0
"RPL12P27",0,0,0,0,0,1.000002339,0,12.00000517
"RPL12P28",0,0,1.082711249,0,0,0,0,28.61699854
"RPL12P29",25.00002285,0,0,5.000003849,5.999981437,34.00003603,32.00359806,33.99994456
"RPL12P3",0,8.999997227,0,0,0,0,0,0
"RPL12P30",0,29.0000218,0,0,1.999997367,11.00001677,0.999997989,8.00000415
"RPL12P31",14.99998621,0,0,0,0,16.00001878,3.999997332,50.00007336
"RPL12P32",16.99997837,0,0,0,0.999998763,5.00000742,19.89718265,2.000286262
